source_player_id,player_id,player,team,position,book,stat,line,over_odds,under_odds,game_date,home_team,away_team
,GB_aaron_jones,Aaron Jones,GB,UNKNOWN,BetRivers,rushing_yards,52.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_aaron_jones,Aaron Jones,GB,UNKNOWN,BetRivers,rushing_yards,52.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetRivers,rushing_yards,16.5,-114,-117,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetRivers,rushing_yards,16.5,-114,-117,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_mason,Jordan Mason,GB,UNKNOWN,BetRivers,rushing_yards,23.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_mason,Jordan Mason,GB,UNKNOWN,BetRivers,rushing_yards,23.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetRivers,rushing_yards,10.5,-120,-112,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetRivers,rushing_yards,10.5,-120,-112,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,DraftKings,passing_yards,237.5,-112,-112,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,DraftKings,passing_yards,237.5,-112,-112,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,DraftKings,passing_yards,187.5,-112,-112,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,DraftKings,passing_yards,187.5,-112,-112,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetMGM,passing_yards,192.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetMGM,passing_yards,192.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetMGM,passing_yards,234.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetMGM,passing_yards,234.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,FanDuel,passing_yards,237.5,-114,-114,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,FanDuel,passing_yards,237.5,-114,-114,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,FanDuel,passing_yards,188.5,-114,-114,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,FanDuel,passing_yards,188.5,-114,-114,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetOnline.ag,passing_yards,189.5,-112,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetOnline.ag,passing_yards,189.5,-112,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetOnline.ag,passing_yards,236.5,-114,-114,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetOnline.ag,passing_yards,236.5,-114,-114,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetRivers,passing_yards,235.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,BetRivers,passing_yards,235.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetRivers,passing_yards,186.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,BetRivers,passing_yards,186.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,Bovada,passing_yards,189.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jj_mccarthy,J.J. McCarthy,GB,UNKNOWN,Bovada,passing_yards,189.5,-115,-115,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,Bovada,passing_yards,240.5,-110,-120,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,GB_jordan_love,Jordan Love,GB,UNKNOWN,Bovada,passing_yards,240.5,-110,-120,2025-11-23T18:00:00Z,Green Bay Packers,Minnesota Vikings
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,DraftKings,rushing_yards,91.5,-113,-111,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,DraftKings,rushing_yards,91.5,-113,-111,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,DraftKings,rushing_yards,22.5,-114,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,DraftKings,rushing_yards,22.5,-114,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,DraftKings,rushing_yards,16.5,-110,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,DraftKings,rushing_yards,16.5,-110,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,FanDuel,rushing_yards,22.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,FanDuel,rushing_yards,22.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,FanDuel,rushing_yards,15.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,FanDuel,rushing_yards,15.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,FanDuel,rushing_yards,90.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,FanDuel,rushing_yards,90.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,BetOnline.ag,rushing_yards,90.5,-115,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,BetOnline.ag,rushing_yards,90.5,-115,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetOnline.ag,rushing_yards,22.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetOnline.ag,rushing_yards,22.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetOnline.ag,rushing_yards,16.5,-112,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetOnline.ag,rushing_yards,16.5,-112,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetRivers,rushing_yards,16.5,-110,-121,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetRivers,rushing_yards,16.5,-110,-121,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetRivers,rushing_yards,23.5,-114,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetRivers,rushing_yards,23.5,-114,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,BetRivers,rushing_yards,90.5,-117,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,BetRivers,rushing_yards,90.5,-117,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetMGM,rushing_yards,25.5,-118,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetMGM,rushing_yards,25.5,-118,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,BetMGM,rushing_yards,90.5,-118,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,BetMGM,rushing_yards,90.5,-118,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetMGM,rushing_yards,14.5,-118,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetMGM,rushing_yards,14.5,-118,-110,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,Bovada,rushing_yards,16.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,Bovada,rushing_yards,16.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,Bovada,rushing_yards,90.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_jonathan_taylor,Jonathan Taylor,KC,UNKNOWN,Bovada,rushing_yards,90.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,Bovada,rushing_yards,22.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,Bovada,rushing_yards,22.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,DraftKings,passing_yards,273.5,-112,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,DraftKings,passing_yards,273.5,-112,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,DraftKings,passing_yards,242.5,-112,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,DraftKings,passing_yards,242.5,-112,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,FanDuel,passing_yards,241.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,FanDuel,passing_yards,241.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,FanDuel,passing_yards,271.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,FanDuel,passing_yards,271.5,-114,-114,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetOnline.ag,passing_yards,272.5,-112,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetOnline.ag,passing_yards,272.5,-112,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetOnline.ag,passing_yards,242.5,-115,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetOnline.ag,passing_yards,242.5,-115,-112,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetRivers,passing_yards,234.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetRivers,passing_yards,234.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetRivers,passing_yards,273.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetRivers,passing_yards,273.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetMGM,passing_yards,242.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,BetMGM,passing_yards,242.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetMGM,passing_yards,268.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,BetMGM,passing_yards,268.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,Bovada,passing_yards,241.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_daniel_jones,Daniel Jones,KC,UNKNOWN,Bovada,passing_yards,241.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,Bovada,passing_yards,272.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,KC_patrick_mahomes,Patrick Mahomes,KC,UNKNOWN,Bovada,passing_yards,272.5,-115,-115,2025-11-23T18:00:00Z,Kansas City Chiefs,Indianapolis Colts
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,DraftKings,rushing_yards,61.5,-112,-112,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,DraftKings,rushing_yards,61.5,-112,-112,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,DraftKings,rushing_yards,39.5,-110,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,DraftKings,rushing_yards,39.5,-110,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,DraftKings,rushing_yards,35.5,-116,-108,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,DraftKings,rushing_yards,35.5,-116,-108,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,DraftKings,rushing_yards,24.5,-107,-117,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,DraftKings,rushing_yards,24.5,-107,-117,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_cameron_ward,Cameron Ward,TEN,UNKNOWN,DraftKings,rushing_yards,7.5,-109,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_cameron_ward,Cameron Ward,TEN,UNKNOWN,DraftKings,rushing_yards,7.5,-109,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,FanDuel,rushing_yards,23.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,FanDuel,rushing_yards,23.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,FanDuel,rushing_yards,38.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,FanDuel,rushing_yards,38.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_cam_ward,Cam Ward,TEN,UNKNOWN,FanDuel,rushing_yards,7.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_cam_ward,Cam Ward,TEN,UNKNOWN,FanDuel,rushing_yards,7.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,FanDuel,rushing_yards,36.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,FanDuel,rushing_yards,36.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,FanDuel,rushing_yards,61.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,FanDuel,rushing_yards,61.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_sam_darnold,Sam Darnold,TEN,UNKNOWN,FanDuel,rushing_yards,2.5,-102,-130,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_sam_darnold,Sam Darnold,TEN,UNKNOWN,FanDuel,rushing_yards,2.5,-102,-130,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,BetOnline.ag,rushing_yards,39.5,-112,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,BetOnline.ag,rushing_yards,39.5,-112,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,BetOnline.ag,rushing_yards,35.5,-116,-111,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,BetOnline.ag,rushing_yards,35.5,-116,-111,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,BetOnline.ag,rushing_yards,23.5,-112,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,BetOnline.ag,rushing_yards,23.5,-112,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_cameron_ward,Cameron Ward,TEN,UNKNOWN,BetOnline.ag,rushing_yards,7.5,-115,-112,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_cameron_ward,Cameron Ward,TEN,UNKNOWN,BetOnline.ag,rushing_yards,7.5,-115,-112,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,BetOnline.ag,rushing_yards,61.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,BetOnline.ag,rushing_yards,61.5,-114,-114,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,BetRivers,rushing_yards,60.5,-113,-118,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_kenneth_walker,Kenneth Walker III,TEN,UNKNOWN,BetRivers,rushing_yards,60.5,-113,-118,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,BetRivers,rushing_yards,23.5,-113,-118,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tyjae_spears,Tyjae Spears,TEN,UNKNOWN,BetRivers,rushing_yards,23.5,-113,-118,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,BetRivers,rushing_yards,34.5,-115,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_tony_pollard,Tony Pollard,TEN,UNKNOWN,BetRivers,rushing_yards,34.5,-115,-115,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,BetRivers,rushing_yards,36.5,-118,-112,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
,TEN_zach_charbonnet,Zach Charbonnet,TEN,UNKNOWN,BetRivers,rushing_yards,36.5,-118,-112,2025-11-23T18:00:00Z,Tennessee Titans,Seattle Seahawks
